id,release_year,runtime,genres,seasons,imdb_score,imdb_votes
ts260121,2020,90,"['documentation', 'sport']",1,7.8,4675
ts106444,2019,43,['drama'],2,7.5,619
ts229283,2020,45,"['action', 'family', 'fantasy', 'animation', 'comedy', 'thriller', 'scifi']",1,8.7,5439
ts252007,2020,44,"['thriller', 'crime', 'scifi']",1,5.1,137
ts89675,2020,63,['drama'],1,8.1,20665
ts215922,2020,24,"['comedy', 'crime', 'drama', 'action']",1,6.7,4137
ts269513,2020,34,['reality'],2,5.9,377
ts223692,2020,47,"['drama', 'crime', 'history', 'thriller']",1,7.4,10591
ts94864,2020,58,"['documentation', 'crime']",1,7.4,8076
ts256269,2020,66,"['thriller', 'documentation', 'crime']",1,7.4,4104
ts237866,2019,47,['reality'],4,0.0,0
ts100921,2020,65,"['thriller', 'drama', 'fantasy', 'horror', 'scifi']",2,7.2,6940
ts89911,2020,57,['drama'],1,8.1,17023
ts255476,2020,42,['war'],1,0.0,0
ts89059,2020,45,"['comedy', 'drama']",1,6.2,2624
ts186618,2020,52,"['crime', 'drama', 'thriller', 'action']",3,7.3,1544
ts285858,2020,48,"['drama', 'crime', 'thriller']",2,6.0,1292
ts110978,2019,29,"['drama', 'comedy']",2,7.3,1077
ts268861,2020,50,"['documentation', 'crime']",1,0.0,0
ts90217,2020,58,['drama'],1,7.3,9008
ts189755,2019,44,"['reality', 'romance']",1,5.8,58
ts87658,2019,30,['comedy'],3,6.9,670
ts89481,2019,52,"['drama', 'crime']",1,8.9,2540
ts217763,2019,54,"['drama', 'crime', 'comedy']",2,7.9,546
ts236216,2020,22,['documentation'],2,0.0,0
ts223549,2020,45,['reality'],2,5.7,206
ts89867,2019,22,"['comedy', 'thriller', 'animation', 'crime', 'family', 'fantasy']",3,7.4,1739
ts215493,2019,57,['drama'],1,7.8,4297
ts235588,2020,55,['drama'],1,8.7,4119
ts238321,2020,57,"['documentation', 'comedy']",1,7.1,835
ts87763,2019,26,"['animation', 'action', 'scifi', 'fantasy']",2,7.2,1633
ts252718,2020,119,"['documentation', 'history']",1,7.3,1324
ts226576,2020,49,['drama'],1,0.0,0
ts95323,2019,59,"['drama', 'history', 'war']",1,6.9,1936
ts268250,2020,29,"['documentation', 'sport']",1,7.4,136
ts221305,2020,45,"['drama', 'thriller', 'crime']",1,7.0,471
ts252954,2020,48,['drama'],1,0.0,0
ts225675,2020,23,"['scifi', 'comedy', 'animation', 'action', 'fantasy']",1,7.1,1612
ts87495,2020,57,"['war', 'drama']",1,8.2,5826
ts252883,2020,48,['drama'],1,0.0,0
ts217567,2019,93,"['crime', 'documentation']",1,0.0,0
ts251316,2020,21,['documentation'],1,8.2,403
ts88675,2019,78,['documentation'],1,0.0,0
ts188097,2019,60,['documentation'],1,7.3,634
ts90624,2019,29,"['comedy', 'documentation']",1,7.3,100
ts89179,2019,33,['comedy'],2,7.0,186
ts268290,2020,45,"['drama', 'comedy', 'romance']",1,7.6,55
ts282223,2019,11,"['fantasy', 'scifi', 'comedy', 'drama', 'family', 'action', 'animation']",1,7.6,3327
ts254845,2020,39,"['documentation', 'drama']",1,0.0,0
ts287299,2019,44,['reality'],7,6.6,316
ts236024,2020,26,['music'],3,8.2,12
ts226211,2020,37,['drama'],1,7.2,7
ts302256,2020,10,[],11,0.0,0
ts225759,2019,55,[],1,0.0,0
ts88761,2019,11,['comedy'],1,5.4,282
ts190879,2019,23,"['animation', 'comedy', 'fantasy', 'sport', 'scifi']",2,7.0,121
ts290153,2021,23,['comedy'],3,8.2,22188
ts256052,2021,60,"['crime', 'drama', 'comedy']",2,7.9,155247
ts222558,2022,62,"['scifi', 'drama', 'action', 'fantasy', 'romance']",2,8.5,315522
ts216284,2021,51,"['drama', 'fantasy', 'scifi', 'thriller']",1,7.6,29348
ts368973,2022,50,"['documentation', 'crime']",1,7.2,1073
ts287233,2021,32,"['drama', 'comedy']",2,8.2,32429
ts190845,2021,60,"['crime', 'drama']",1,8.4,163596
ts254885,2022,43,"['action', 'scifi', 'comedy', 'crime', 'fantasy', 'family']",1,8.5,53580
ts227602,2021,20,['comedy'],3,5.3,6943
ts227727,2022,31,"['action', 'drama', 'comedy', 'history', 'romance']",2,7.8,29159
ts359675,2022,32,"['comedy', 'documentation']",1,8.6,20242
ts229732,2021,27,"['comedy', 'drama']",2,7.8,23611
ts83267,2022,54,['drama'],1,8.0,25589
ts213237,2022,58,"['drama', 'thriller', 'crime']",1,8.0,30984
ts287833,2022,60,"['crime', 'drama']",1,7.6,23564
ts285915,2022,65,"['crime', 'thriller', 'drama']",1,7.1,28470
ts225142,2021,42,"['drama', 'action', 'crime', 'western']",3,6.1,12927
ts271532,2022,44,['drama'],1,0.0,0
ts222614,2021,42,"['scifi', 'action', 'drama', 'romance']",3,7.8,33693
ts249912,2021,24,"['crime', 'scifi', 'animation', 'action', 'drama', 'thriller']",2,8.0,18900
ts287811,2022,42,"['crime', 'drama', 'thriller']",2,7.0,8207
ts269281,2021,41,"['action', 'drama']",3,5.5,4552
ts227241,2022,57,"['comedy', 'drama', 'sport']",2,8.3,21152
ts243536,2022,24,"['reality', 'comedy', 'drama']",3,8.1,45
ts270943,2021,48,"['comedy', 'drama', 'history', 'thriller', 'horror']",1,8.7,33071
ts251470,2022,28,"['comedy', 'drama']",2,7.9,6852
ts288382,2021,56,"['drama', 'romance']",2,5.4,13147
ts284927,2022,58,"['thriller', 'drama']",1,7.0,18106
ts265296,2021,59,['drama'],1,8.1,24262
ts310200,2021,43,['reality'],3,6.6,58
ts312306,2022,25,"['drama', 'comedy']",1,6.5,257
ts278961,2021,39,"['comedy', 'drama', 'romance']",2,5.7,28754
ts244377,2022,59,"['documentation', 'sport', 'action']",1,7.4,360
ts270501,2022,54,"['drama', 'comedy']",1,6.8,5480
ts328427,2022,60,['documentation'],1,8.1,1128
ts318561,2022,51,['reality'],1,8.2,519
ts311296,2021,24,['reality'],2,8.5,111
ts300606,2021,8,['documentation'],3,7.8,13
ts364489,2022,44,"['drama', 'thriller']",1,0.0,0
ts365826,2022,24,['reality'],1,7.0,108
ts231331,2021,48,"['crime', 'drama', 'comedy']",1,7.0,16074
ts330312,2022,78,"['documentation', 'crime']",1,7.1,3440
ts372841,2022,67,"['documentation', 'crime']",1,7.5,213
ts306641,2021,22,"['comedy', 'drama']",3,7.0,1751
ts305872,2021,45,['documentation'],2,7.1,2765
ts270720,2022,28,"['comedy', 'horror']",1,6.3,3342
ts372695,2022,63,['documentation'],1,7.0,246
ts240148,2021,43,['reality'],3,7.8,144
ts287753,2022,40,"['scifi', 'action', 'drama', 'animation']",1,4.8,5383
ts306397,2022,41,['drama'],1,3.3,1591
ts369512,2022,47,"['documentation', 'sport']",1,7.8,848
ts356263,2022,40,"['drama', 'thriller', 'crime']",1,6.6,269
ts296148,2021,26,['documentation'],1,7.2,778
ts349497,2022,109,"['documentation', 'comedy']",1,8.3,3491
ts229724,2022,29,"['comedy', 'music']",2,6.5,1380
ts224449,2021,13,"['comedy', 'animation']",1,5.6,3017
ts320280,2021,58,"['crime', 'documentation']",1,6.6,1239
ts356640,2022,27,['comedy'],1,7.3,385
ts295658,2022,38,['reality'],1,7.6,743
ts287083,2021,22,['comedy'],2,7.5,1403
ts289037,2022,57,"['scifi', 'drama', 'thriller', 'action']",1,5.9,760
ts329149,2022,48,['documentation'],1,6.3,166
ts296641,2022,25,"['scifi', 'comedy']",1,5.5,427
ts331129,2022,24,"['reality', 'documentation', 'comedy']",1,8.1,312
ts272273,2021,59,"['documentation', 'drama', 'history']",1,7.4,2685
ts354204,2022,55,"['documentation', 'crime']",1,7.1,1277
ts251993,2022,24,['documentation'],1,6.4,126
ts224077,2021,25,"['action', 'animation', 'drama', 'fantasy']",2,8.5,8283
ts296447,2021,22,"['comedy', 'reality']",2,7.5,6796
ts299270,2021,28,['documentation'],1,6.6,273
ts225228,2022,49,"['drama', 'crime']",1,6.8,1876
ts282847,2022,56,"['drama', 'scifi', 'thriller', 'war', 'action']",1,5.4,3612
ts367879,2022,43,[],1,8.0,97
ts357422,2022,60,"['documentation', 'crime']",1,8.5,1301
ts302716,2021,24,[],3,0.0,0
ts254930,2022,51,"['drama', 'romance', 'thriller']",1,7.0,6795
ts187369,2021,23,"['fantasy', 'animation', 'comedy']",2,5.8,1074
ts366770,2022,59,"['documentation', 'history']",1,8.0,441
ts269640,2021,21,"['documentation', 'comedy', 'reality']",2,7.7,685
ts218042,2021,24,"['documentation', 'drama']",3,9.1,58
ts342924,2022,25,"['animation', 'thriller', 'horror']",1,6.1,282
ts331586,2022,38,['reality'],1,5.3,199
ts309856,2021,42,"['reality', 'action']",1,4.7,1731
ts357520,2022,51,['documentation'],1,5.8,873
ts271602,2021,24,['reality'],2,6.9,299
ts280528,2021,56,"['romance', 'thriller', 'drama']",1,6.5,2978
ts259441,2022,30,['documentation'],1,6.9,388
ts287327,2021,43,['reality'],1,6.4,204
ts287795,2021,28,[],2,5.5,256
ts309677,2021,27,"['documentation', 'sport']",1,6.6,73
ts315742,2022,30,"['sport', 'comedy']",2,5.8,280
ts282909,2021,54,"['sport', 'documentation']",2,8.1,2004
ts289341,2021,116,"['crime', 'documentation']",1,8.1,3659
ts288189,2021,98,['documentation'],1,6.4,1052
ts324830,2022,43,"['reality', 'documentation']",1,6.1,104
ts328458,2022,42,['documentation'],1,8.0,222
ts306096,2021,57,"['documentation', 'crime']",1,6.5,2752
ts272567,2021,64,"['documentation', 'crime']",1,6.6,7520
ts316745,2021,48,[],1,7.1,122
ts302054,2021,43,['reality'],2,6.2,251
ts282096,2021,59,['documentation'],1,7.6,6269
ts364508,2022,49,['documentation'],1,7.3,405
ts366835,2021,24,[],3,0.0,0
ts341605,2022,63,"['documentation', 'crime']",1,6.6,1108
ts328261,2022,52,['documentation'],1,7.8,302
ts373019,2022,51,['documentation'],1,6.5,90
ts271614,2022,11,['animation'],2,0.0,0
ts318051,2022,56,"['documentation', 'crime', 'history']",1,6.3,976
ts309949,2021,25,"['animation', 'comedy']",1,8.1,1329
ts342651,2022,30,[],1,4.1,180
ts257669,2022,12,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",2,6.3,184
ts262860,2021,56,"['crime', 'documentation']",1,6.9,1343
ts346893,2022,43,"['documentation', 'music']",1,7.6,195
ts331418,2022,57,['documentation'],1,7.2,798
ts320124,2021,24,"['comedy', 'reality']",1,5.8,222
ts326828,2022,46,['reality'],1,0.0,0
ts322477,2022,27,['documentation'],1,0.0,0
ts229578,2021,15,"['comedy', 'family', 'animation']",2,6.4,635
ts306128,2021,56,"['action', 'drama']",1,7.2,235
ts275623,2021,24,['reality'],2,7.8,38
ts315522,2021,56,"['documentation', 'crime']",1,6.5,264
ts373654,2022,46,"['documentation', 'sport']",1,8.0,115
ts342280,2022,22,['animation'],1,0.0,0
ts287708,2021,24,['documentation'],2,6.1,548
ts39582,2021,40,"['drama', 'scifi', 'action']",2,5.7,595
ts349978,2022,49,"['crime', 'documentation']",1,7.8,194
ts277036,2021,22,"['animation', 'comedy', 'fantasy']",2,5.6,370
ts286749,2021,45,['thriller'],1,6.6,106
ts364078,2022,11,['reality'],1,0.0,0
ts359582,2022,10,['reality'],1,0.0,0
ts269739,2021,46,['reality'],1,7.8,264
ts304558,2021,110,['documentation'],1,7.4,745
ts328284,2022,31,"['drama', 'comedy', 'romance']",1,7.2,56
ts309567,2021,46,"['drama', 'music']",1,5.6,93
ts286622,2021,46,['drama'],1,6.7,286
ts259471,2021,26,"['comedy', 'drama']",1,6.9,701
ts353473,2022,19,['drama'],1,5.7,130
ts245496,2021,43,['drama'],1,6.0,880
ts314732,2021,51,"['documentation', 'crime']",1,7.4,245
ts295147,2021,35,['reality'],2,5.0,271
ts300392,2021,33,['documentation'],1,7.0,39
ts256059,2021,23,"['animation', 'scifi', 'action', 'comedy']",1,0.0,0
ts296257,2021,13,"['comedy', 'family', 'action', 'animation']",2,7.0,370
ts354522,2022,9,"['animation', 'comedy', 'family']",1,8.0,77
ts302741,2021,42,['reality'],2,9.0,77
ts346141,2022,48,"['comedy', 'action', 'sport']",1,7.1,201
ts270481,2021,24,['reality'],7,6.3,194
ts217463,2021,44,"['drama', 'romance', 'comedy']",1,6.6,80
ts321614,2021,5,"['animation', 'family']",1,4.4,41
ts224760,2021,59,['drama'],1,0.0,0
ts356762,2022,43,['reality'],1,3.7,156
ts306106,2021,52,['drama'],1,7.8,8
ts259816,2021,24,['reality'],1,7.5,20
ts371553,2022,27,['reality'],1,0.0,0
ts341930,2021,43,['reality'],1,7.7,37
ts305355,2021,39,"['comedy', 'fantasy', 'action']",1,8.4,67
ts370473,2022,27,['reality'],1,5.8,21
ts271481,2021,43,[],3,0.0,0
ts354324,2022,24,['reality'],1,6.7,16
ts331111,2022,43,['reality'],1,4.9,74
ts354329,2022,5,['animation'],1,0.0,0
ts355730,2022,25,['documentation'],1,7.7,64
ts327895,2022,45,"['reality', 'romance']",1,5.9,145
ts307387,2021,24,['documentation'],1,8.9,20
ts371338,2022,2,"['animation', 'action']",1,5.7,10
ts341778,2022,11,[],1,0.0,0
ts238689,2021,48,['documentation'],1,0.0,0
ts351339,2022,25,['documentation'],1,5.7,66
ts371691,2021,43,['documentation'],2,0.0,0
ts362883,2021,29,['animation'],1,0.0,0
ts316829,2021,24,['reality'],2,0.0,0
ts226904,2023,60,"['drama', 'action', 'horror', 'scifi', 'thriller']",1,9.1,255529
ts283518,2023,25,"['comedy', 'crime', 'animation']",1,1.5,70034
ts375134,2023,27,"['drama', 'comedy']",1,0.0,0
ts374449,2023,44,['reality'],1,6.8,376
ts171230,2023,22,"['comedy', 'animation']",1,6.6,265
