id,release_year,runtime,genres,seasons,imdb_score,imdb_votes
ts39111,2012,24,"['scifi', 'horror', 'thriller', 'drama', 'family', 'fantasy']",1,6.5,274
ts26927,2012,44,"['action', 'scifi', 'comedy', 'reality', 'fantasy', 'european']",2,8.2,31
ts32443,2011,46,"['war', 'documentation', 'history']",3,7.5,189
ts20608,2011,42,['reality'],10,4.4,213
ts21102,2012,24,['documentation'],4,7.5,838
ts26792,2012,55,"['crime', 'drama', 'european']",1,7.2,2666
ts20444,2012,53,['documentation'],3,8.5,265
ts20621,2011,56,['comedy'],19,6.1,1247
ts33546,2011,19,"['animation', 'comedy', 'family', 'thriller']",4,4.2,509
ts10585,2012,23,"['action', 'comedy', 'animation']",1,6.4,408
ts19623,2011,24,"['animation', 'family', 'comedy', 'fantasy', 'music']",6,6.3,1714
ts33135,2011,2,"['animation', 'comedy', 'family']",12,6.8,81
ts35428,2012,58,"['drama', 'horror', 'european']",1,6.8,3244
ts28059,2012,41,"['reality', 'family']",11,5.6,875
ts7273,2012,22,"['animation', 'family', 'fantasy', 'music']",6,6.6,2551
ts53581,2011,26,"['family', 'fantasy', 'animation']",5,6.5,309
ts33254,2011,47,"['drama', 'crime', 'thriller']",1,7.3,1972
ts173081,2011,80,['documentation'],1,8.3,73
ts21308,2011,42,"['reality', 'comedy', 'crime']",6,7.7,35
ts15620,2012,29,"['comedy', 'history']",1,6.7,662
ts26905,2012,46,"['drama', 'comedy', 'romance']",1,7.9,2245
ts26966,2012,49,"['documentation', 'drama', 'horror']",2,7.9,1238
ts62451,2012,11,"['animation', 'family']",3,4.9,29
ts27022,2012,22,"['animation', 'comedy', 'crime']",3,6.9,1374
ts28119,2012,21,"['reality', 'documentation']",4,7.1,163
ts12236,2011,44,['reality'],2,6.3,505
ts236991,2011,45,[],1,0.0,0
ts27921,2012,42,"['action', 'documentation', 'comedy', 'reality']",2,7.5,154
ts8985,2011,45,"['drama', 'history', 'romance']",1,8.4,1824
ts34081,2011,17,"['action', 'animation', 'family']",4,4.9,218
ts36491,2011,59,"['reality', 'documentation', 'european']",3,7.4,253
ts38289,2011,58,['documentation'],1,8.5,540
ts191698,2011,6,"['music', 'animation', 'family']",4,6.4,108
ts65904,2012,47,"['reality', 'documentation']",1,7.3,438
ts33349,2011,14,"['animation', 'comedy', 'family', 'fantasy']",4,6.0,134
ts52175,2012,12,"['animation', 'crime', 'family']",3,8.1,91
ts79869,2012,11,"['animation', 'family', 'european']",3,7.0,69
ts81858,2011,2,"['comedy', 'family', 'animation', 'thriller', 'drama', 'horror']",5,7.1,696
ts33810,2011,21,"['animation', 'action', 'scifi']",2,5.4,275
ts66292,2011,12,"['action', 'family', 'animation', 'comedy', 'european']",2,6.9,53
ts6408,2011,23,"['comedy', 'drama', 'animation']",2,4.3,790
ts41890,2012,23,"['action', 'scifi', 'animation']",2,6.6,268
ts7652,2011,22,"['action', 'scifi', 'drama', 'family', 'romance', 'animation', 'comedy', 'thriller']",4,8.0,449
ts5947,2011,48,"['romance', 'drama']",1,7.1,121
ts44759,2011,12,"['animation', 'family', 'fantasy', 'comedy']",2,6.9,117
ts84225,2012,1,"['animation', 'comedy', 'family']",1,7.5,129
ts10230,2012,32,['comedy'],1,6.4,629
ts169389,2011,23,"['family', 'fantasy', 'scifi', 'animation', 'action']",1,6.7,24
ts33989,2011,21,['reality'],4,6.2,48
ts156783,2012,33,"['animation', 'family']",1,5.9,43
ts271828,2012,50,['documentation'],1,0.0,0
ts4032,2011,11,"['family', 'animation']",1,1.4,281
ts165478,2012,59,['documentation'],1,8.1,43
ts170798,2011,12,['animation'],1,6.3,36
ts141702,2012,9,['animation'],3,5.8,34
ts225449,2012,50,[],1,0.0,0
ts151452,2012,43,['drama'],2,0.0,0
ts98217,2011,24,[],1,0.0,0
ts163385,2012,22,"['reality', 'history']",1,7.4,21
ts22413,2013,45,"['war', 'action', 'drama', 'history', 'romance', 'european']",6,8.5,544091
ts196,2014,56,"['drama', 'action']",4,8.2,107013
ts190,2013,90,"['drama', 'thriller', 'crime', 'european']",9,8.6,27746
ts20106,2013,19,"['animation', 'action', 'sport', 'scifi', 'comedy', 'family']",9,6.9,26
ts20040,2013,53,"['drama', 'crime']",7,8.3,88842
ts6001,2013,61,"['drama', 'crime', 'thriller']",3,8.1,108922
ts11846,2013,52,"['crime', 'comedy', 'drama', 'european']",11,7.5,1767
ts4647,2014,59,"['drama', 'romance']",5,7.9,46816
ts20311,2014,52,"['crime', 'drama', 'thriller', 'european', 'family']",7,7.9,15056
ts22418,2013,52,"['action', 'scifi', 'thriller', 'drama', 'european']",2,8.4,47948
ts20765,2013,60,"['drama', 'war', 'history', 'romance', 'european']",1,7.7,29043
ts21386,2014,47,['reality'],6,7.3,1328
ts16101,2013,54,"['drama', 'romance', 'fantasy', 'history']",3,7.9,77541
ts34566,2013,92,"['drama', 'history', 'war', 'action', 'european']",1,8.4,30670
ts20817,2013,51,"['drama', 'thriller', 'action', 'crime']",4,6.8,2950
ts11794,2013,19,"['animation', 'fantasy', 'scifi', 'comedy', 'family']",3,6.4,688
ts20268,2013,44,"['drama', 'thriller', 'scifi', 'action', 'crime', 'fantasy', 'horror']",4,7.3,62018
ts20072,2014,44,"['drama', 'thriller', 'crime']",2,7.4,5405
ts75233,2014,24,"['crime', 'family', 'comedy', 'scifi', 'action']",4,7.2,1228
ts19365,2013,45,"['drama', 'romance']",3,6.9,2466
ts13388,2013,58,['documentation'],1,0.0,0
ts20895,2014,42,"['thriller', 'war', 'comedy', 'crime']",2,6.8,9747
ts20025,2014,46,"['thriller', 'drama', 'crime', 'european']",1,7.1,1680
ts20115,2014,54,"['drama', 'crime']",2,7.5,11685
ts21378,2013,44,['reality'],5,6.0,655
ts20362,2014,58,"['drama', 'crime', 'european']",2,8.2,27929
ts22511,2014,46,"['crime', 'thriller', 'drama']",2,7.2,3353
ts36067,2014,26,"['comedy', 'drama', 'sport']",3,7.9,12114
ts123577,2014,20,['family'],3,6.6,513
ts20914,2014,56,"['drama', 'action', 'european']",3,7.8,22802
ts79302,2014,57,"['reality', 'european']",3,8.1,342
ts20723,2013,45,"['drama', 'romance', 'war', 'action', 'european']",1,6.8,2333
ts34377,2013,59,['drama'],2,7.7,2449
ts16925,2013,25,['reality'],5,7.9,231
ts20354,2014,28,"['comedy', 'drama', 'music']",4,8.1,25184
ts10364,2013,43,"['drama', 'comedy']",4,7.8,23488
ts40464,2013,45,['documentation'],1,7.0,48
ts38135,2014,22,"['action', 'comedy', 'family', 'scifi', 'animation']",7,5.7,948
ts56918,2014,42,['documentation'],4,8.3,350
ts20060,2014,29,"['drama', 'comedy']",5,7.8,22946
ts11084,2013,28,"['war', 'comedy', 'european']",3,7.9,2318
ts20178,2013,43,"['scifi', 'comedy', 'drama', 'romance', 'fantasy']",1,7.2,65
ts44132,2014,46,"['thriller', 'documentation', 'history']",1,7.1,51
ts3467,2013,27,"['drama', 'comedy']",2,7.5,4695
ts18921,2014,61,"['war', 'action', 'drama', 'history', 'romance']",1,7.9,1441
ts53450,2014,22,['reality'],1,5.9,107
ts56266,2014,12,"['animation', 'family', 'scifi']",12,6.0,354
ts89386,2013,50,"['documentation', 'animation']",1,7.9,21
ts57744,2014,14,['animation'],9,0.0,0
ts20269,2014,28,"['drama', 'comedy', 'sport']",4,7.1,2475
ts37749,2014,46,"['thriller', 'drama', 'european']",1,6.5,1030
ts35055,2013,43,['documentation'],5,7.3,30
ts5809,2014,22,['comedy'],2,7.2,1062
ts35282,2013,23,"['drama', 'family', 'romance']",8,6.1,2094
ts44211,2013,91,"['comedy', 'crime', 'drama']",10,7.0,335
ts34338,2013,56,"['documentation', 'scifi', 'drama', 'history']",1,8.1,766
ts80811,2014,57,"['reality', 'documentation', 'european']",4,7.3,492
ts20139,2013,76,"['comedy', 'drama', 'romance']",1,7.8,1475
ts56421,2014,46,"['drama', 'war', 'history']",3,8.0,1541
ts36012,2014,58,"['romance', 'drama']",1,6.3,78
ts156825,2014,44,['drama'],2,8.6,44
ts154401,2014,24,['reality'],2,7.5,24
ts20271,2014,41,"['reality', 'drama']",6,5.4,414
ts35386,2014,25,"['action', 'drama', 'animation', 'family', 'fantasy']",1,7.0,869
ts11963,2014,14,"['comedy', 'family', 'animation']",3,6.8,10242
ts41737,2013,23,"['animation', 'family', 'fantasy']",4,8.7,518
ts43048,2013,24,['reality'],6,5.7,120
ts3155,2013,26,['comedy'],1,6.9,2929
ts21389,2013,46,"['action', 'documentation', 'crime', 'drama']",1,6.5,1597
ts35177,2014,19,"['animation', 'family', 'scifi', 'music']",2,7.5,85
ts35677,2013,19,"['animation', 'family']",2,7.9,386
ts35897,2014,61,"['comedy', 'romance']",1,7.3,549
ts35648,2014,23,"['scifi', 'action', 'family']",4,6.3,390
ts44098,2014,22,"['action', 'scifi', 'comedy', 'fantasy', 'animation']",3,7.0,6
ts43880,2014,21,"['music', 'animation', 'family', 'comedy', 'fantasy', 'romance', 'action']",4,7.4,508
ts53534,2013,48,"['drama', 'action']",2,5.8,191
ts35628,2014,24,"['comedy', 'documentation', 'reality']",4,8.5,22
ts62171,2013,39,[],1,5.8,18
ts42500,2013,47,"['comedy', 'drama', 'romance']",2,7.4,1290
ts44135,2014,49,['documentation'],13,8.8,372
ts55185,2013,23,"['animation', 'family', 'scifi']",3,5.5,282
ts53465,2013,61,"['documentation', 'reality', 'history']",1,8.5,371
ts84145,2014,89,"['comedy', 'horror']",1,7.8,299
ts44009,2014,27,"['comedy', 'family']",1,5.7,8
ts43939,2014,29,['documentation'],1,6.7,11
ts20277,2014,51,"['drama', 'comedy']",1,6.6,331
ts56116,2014,45,"['scifi', 'fantasy']",2,7.7,15
ts57334,2014,24,"['animation', 'action', 'scifi']",6,6.9,64
ts32073,2013,47,"['comedy', 'romance']",1,7.1,1757
ts40814,2013,35,"['scifi', 'family', 'fantasy', 'animation', 'action', 'comedy', 'european']",1,6.7,1081
ts66267,2013,30,"['action', 'animation', 'scifi']",1,6.7,94
ts155189,2013,43,"['drama', 'war']",1,7.4,136
ts43906,2014,60,"['documentation', 'history']",1,8.2,524
ts40964,2013,24,"['animation', 'european']",1,6.7,33
ts70147,2013,23,"['comedy', 'scifi', 'animation']",2,2.6,179
ts79904,2014,57,"['reality', 'documentation', 'history']",1,8.6,344
ts35076,2013,44,['reality'],2,6.2,109
ts79400,2014,25,"['documentation', 'family', 'war']",1,0.0,0
ts56167,2013,4,['comedy'],2,7.6,62
ts254941,2013,54,['documentation'],1,0.0,0
ts317337,2013,55,['documentation'],1,0.0,0
ts139159,2014,49,['comedy'],2,6.7,158
ts76192,2014,21,"['documentation', 'family']",4,8.0,24
ts34553,2013,59,['documentation'],1,8.2,156
ts166226,2013,21,"['comedy', 'reality', 'drama']",1,6.3,21
ts35108,2013,59,['documentation'],2,0.0,0
ts151280,2013,21,['sport'],4,9.3,31
ts155814,2014,13,['animation'],3,8.3,12
ts187631,2013,4,"['animation', 'family']",3,0.0,0
ts159533,2013,22,"['animation', 'action', 'fantasy']",1,7.6,14
ts161307,2013,3,['sport'],1,0.0,0
ts127681,2013,3,"['animation', 'family']",1,8.6,14
ts150698,2013,25,[],2,8.6,39
ts95742,2014,5,['animation'],1,0.0,0
ts136671,2014,23,[],4,0.0,0
ts123942,2013,13,['animation'],2,8.0,10
ts166066,2013,32,['reality'],2,9.0,42
ts95763,2013,1,"['music', 'animation', 'family']",3,3.6,5
ts161392,2013,25,[],7,6.3,8
ts41945,2016,60,"['crime', 'thriller', 'drama', 'european']",1,8.0,93422
ts35476,2015,49,"['crime', 'drama', 'thriller']",4,8.5,394017
ts37018,2015,42,"['scifi', 'drama', 'thriller']",6,8.5,157981
ts42047,2016,25,"['drama', 'comedy', 'european']",2,8.7,166543
ts36962,2016,57,['drama'],6,8.4,96325
ts38125,2016,28,['drama'],3,7.0,11097
ts36929,2015,45,"['thriller', 'drama', 'crime', 'european']",4,8.3,24514
ts41490,2016,42,"['action', 'thriller', 'crime', 'drama']",3,7.6,8021
ts21882,2015,55,"['scifi', 'drama', 'thriller']",4,8.0,96965
ts36147,2016,47,"['scifi', 'crime', 'drama', 'fantasy']",6,8.1,331313
ts41985,2016,46,"['drama', 'crime']",6,8.2,40189
ts52840,2016,47,"['scifi', 'action', 'drama']",2,7.4,14872
ts14841,2015,46,"['drama', 'crime']",7,8.5,74349
ts35461,2015,46,"['drama', 'horror', 'european']",1,7.0,4949
ts17296,2015,25,"['comedy', 'european']",4,8.2,20622
ts36885,2015,30,"['scifi', 'action', 'comedy', 'horror', 'fantasy', 'thriller']",3,8.4,70087
ts37927,2016,44,"['scifi', 'fantasy', 'horror', 'drama']",4,7.9,76788
ts21594,2015,58,"['drama', 'romance', 'history', 'european']",5,8.3,33057
ts35222,2015,25,"['documentation', 'comedy']",11,8.2,2982
ts38730,2016,46,"['drama', 'comedy', 'romance', 'european']",4,8.2,12129
ts36550,2016,42,"['drama', 'action', 'scifi']",7,6.8,101178
ts37909,2015,49,"['drama', 'thriller', 'crime']",3,8.1,37896
ts35575,2015,47,"['thriller', 'scifi', 'drama', 'european']",3,7.9,40652
ts41934,2016,52,"['drama', 'history', 'european']",3,8.2,28502
ts41266,2016,52,"['crime', 'drama']",4,8.1,50315
ts38665,2016,28,"['drama', 'comedy', 'romance']",5,7.0,10658
ts38145,2015,46,"['drama', 'thriller', 'comedy']",2,8.2,15829
ts39038,2016,68,"['comedy', 'sport', 'reality', 'european']",5,8.7,77392
ts76483,2016,21,"['documentation', 'comedy', 'crime', 'horror']",8,8.8,1743
ts36742,2015,55,"['reality', 'horror']",9,6.8,48
ts37685,2015,25,"['thriller', 'drama', 'romance']",1,6.9,708
ts53024,2016,11,"['scifi', 'action', 'family', 'fantasy', 'animation']",1,7.5,2250
ts53085,2016,51,"['drama', 'crime']",2,6.6,1098
ts42002,2016,26,"['comedy', 'scifi', 'action']",2,7.4,18847
ts37731,2015,55,['documentation'],1,8.5,551
ts35399,2015,60,['drama'],1,7.8,10951
ts40516,2016,67,"['crime', 'drama', 'thriller']",5,7.8,1863
ts53035,2016,33,"['crime', 'drama']",1,6.8,3764
ts37862,2015,44,"['drama', 'crime']",2,6.3,589
ts81635,2016,24,"['horror', 'reality', 'comedy']",7,8.7,1605
ts38472,2016,42,"['scifi', 'action', 'drama', 'fantasy']",1,5.7,3461
ts42257,2016,71,"['scifi', 'thriller', 'crime', 'drama', 'fantasy']",2,8.5,7677
ts38815,2016,30,"['action', 'comedy', 'drama']",1,7.5,9543
ts62471,2016,44,['documentation'],1,6.6,18
ts36092,2015,10,"['comedy', 'romance', 'drama', 'european']",5,7.2,240
ts21900,2015,55,"['comedy', 'drama', 'crime']",1,7.5,8619
ts41922,2016,27,"['drama', 'comedy']",2,7.5,4194
ts38793,2016,60,"['scifi', 'fantasy', 'horror', 'romance', 'comedy']",1,7.6,2805
ts78328,2015,49,"['drama', 'thriller']",1,7.0,71
ts39160,2015,20,"['reality', 'comedy']",3,7.3,195
ts43051,2015,51,['drama'],1,8.1,6022
ts42029,2016,24,['comedy'],1,6.6,6666
ts21871,2015,43,"['drama', 'comedy']",4,7.4,13520
ts38814,2016,26,"['comedy', 'romance']",1,6.3,4625
ts129381,2016,8,"['romance', 'drama']",1,7.3,150
ts38740,2016,30,['documentation'],1,6.6,428
ts37660,2015,71,"['comedy', 'drama', 'family', 'romance']",1,9.2,8310
ts38712,2016,22,"['scifi', 'action', 'animation', 'drama', 'fantasy', 'horror']",2,7.2,5838
ts38161,2015,28,"['scifi', 'drama', 'family', 'fantasy', 'comedy']",3,8.3,2770
ts36225,2015,22,"['animation', 'comedy']",3,7.6,1293
ts42097,2016,44,['drama'],2,7.3,4905
ts99878,2016,50,['documentation'],1,7.9,94
ts14746,2016,27,['documentation'],6,7.6,103
ts41283,2015,44,[],5,7.8,760
ts76430,2015,46,"['drama', 'thriller']",1,8.0,321
ts82351,2016,22,['drama'],1,8.0,747
ts103173,2015,2,['animation'],8,7.8,29
ts42202,2016,8,"['animation', 'comedy']",4,7.4,83
ts53213,2015,6,['comedy'],4,0.0,0
ts41322,2016,22,"['comedy', 'family']",1,7.0,169
ts78871,2016,59,"['documentation', 'history', 'european']",1,7.8,274
ts38339,2015,30,"['drama', 'history']",1,7.0,4432
ts79160,2015,21,['comedy'],2,4.3,194
ts38788,2016,22,"['animation', 'drama', 'sport']",1,5.5,113
ts11336,2015,48,"['drama', 'documentation', 'european']",1,7.4,982
ts43396,2015,20,"['animation', 'family', 'fantasy']",4,5.1,525
ts41261,2016,22,"['drama', 'animation', 'romance']",1,7.4,467
ts82197,2015,6,"['documentation', 'comedy', 'family']",1,5.3,8
ts66587,2016,23,"['animation', 'action', 'comedy', 'family', 'fantasy']",3,5.5,259
ts43171,2015,24,"['action', 'animation', 'comedy', 'crime']",1,7.7,578
ts55062,2015,20,['drama'],3,6.8,280
ts85230,2015,44,"['war', 'documentation', 'history']",1,6.9,123
ts235017,2015,22,['family'],1,7.8,6
ts52947,2016,15,"['animation', 'family', 'european']",4,7.6,26
ts80487,2016,43,"['comedy', 'reality']",11,8.0,404
ts38810,2016,46,"['documentation', 'reality', 'sport', 'drama']",5,7.7,833
ts127339,2016,44,"['drama', 'history', 'documentation']",1,7.5,95
ts35223,2015,22,"['action', 'animation', 'family', 'scifi', 'european']",3,6.8,1710
ts36049,2015,56,"['comedy', 'drama', 'fantasy', 'romance']",1,8.0,4674
ts38817,2016,49,"['action', 'scifi', 'drama', 'fantasy']",2,6.4,3429
ts43485,2015,24,"['animation', 'comedy']",2,7.1,1633
ts56124,2016,47,['family'],3,7.6,0
ts37742,2015,15,"['drama', 'comedy']",1,7.3,2158
ts53579,2016,32,"['scifi', 'action', 'horror', 'thriller', 'drama']",2,7.6,380
ts55121,2016,25,"['family', 'sport', 'comedy']",1,6.8,747
ts41958,2016,57,"['drama', 'history', 'romance', 'european']",1,7.0,2294
ts37868,2015,43,"['drama', 'thriller', 'crime', 'romance']",1,7.3,689
ts35966,2015,23,"['scifi', 'fantasy', 'animation', 'family', 'european']",2,7.6,569
ts95830,2016,11,"['animation', 'family']",2,7.8,30
ts55428,2015,26,"['family', 'war', 'animation', 'drama', 'european']",1,8.9,469
ts36149,2015,54,"['documentation', 'history']",1,7.7,134
ts38152,2015,18,"['comedy', 'drama']",1,7.9,6548
ts223893,2016,51,"['war', 'documentation']",1,6.9,40
ts42340,2016,43,['reality'],2,6.0,89
ts35540,2015,68,"['drama', 'western', 'war', 'history']",1,8.7,19
ts41981,2016,22,"['animation', 'family']",5,7.5,324
ts37743,2015,27,"['comedy', 'european']",1,7.2,708
ts43534,2015,51,"['documentation', 'war', 'history']",1,5.6,40
ts81093,2015,17,['horror'],1,5.6,375
ts119087,2015,3,"['animation', 'family']",5,6.1,114
ts137551,2016,15,"['animation', 'family', 'scifi']",2,6.2,143
ts42337,2016,49,"['comedy', 'drama', 'romance']",1,7.1,859
ts45492,2015,41,['reality'],8,4.8,194
ts70521,2015,19,"['action', 'comedy', 'family', 'animation']",10,7.3,381
ts94400,2015,4,"['animation', 'family']",2,7.8,39
ts95803,2015,13,"['animation', 'family']",3,5.5,35
ts38754,2016,20,['comedy'],2,5.6,591
ts39070,2015,23,"['animation', 'comedy', 'family', 'fantasy']",2,5.4,139
ts89279,2016,59,"['documentation', 'history']",1,7.7,203
ts89826,2015,22,"['action', 'animation', 'comedy']",1,8.4,79
ts309603,2016,9,"['animation', 'comedy', 'family', 'european']",1,6.2,306
ts237616,2015,24,['documentation'],1,0.0,0
ts55123,2015,22,"['scifi', 'animation', 'family', 'fantasy']",3,4.9,151
ts137676,2015,17,['drama'],2,7.3,35
ts47704,2016,27,"['reality', 'documentation']",1,7.8,212
ts75732,2015,15,['animation'],5,8.2,39
ts56876,2016,10,"['family', 'animation', 'comedy']",3,7.6,31
ts128342,2016,12,"['comedy', 'family', 'fantasy', 'animation']",2,7.7,52
ts308046,2016,52,['documentation'],1,0.0,0
ts62447,2015,11,"['family', 'fantasy']",2,5.6,51
ts77103,2015,52,"['documentation', 'european']",1,7.3,142
ts95796,2016,1,"['music', 'family']",3,6.2,10
ts74711,2015,63,['comedy'],2,6.7,14
ts10793,2015,45,['documentation'],6,6.6,21
ts86985,2016,48,['documentation'],1,7.5,32
ts258052,2015,22,"['family', 'sport', 'documentation']",1,0.0,0
ts79488,2016,52,[],1,7.2,10
ts80039,2015,11,['documentation'],1,6.9,35
ts179412,2016,23,['animation'],1,8.2,8
ts223803,2015,25,[],1,0.0,0
ts83794,2016,21,['documentation'],1,6.7,9
ts95801,2015,9,['animation'],2,8.5,27
ts95810,2016,8,"['family', 'animation']",1,8.5,28
ts41284,2016,13,['reality'],1,8.4,24
ts140628,2015,23,"['family', 'european']",1,7.4,12
ts122072,2015,11,['comedy'],1,5.8,10
ts96002,2016,10,"['family', 'animation']",1,8.9,25
ts100612,2016,15,['comedy'],4,9.4,14
ts141906,2015,26,['documentation'],1,7.6,5
ts128903,2016,46,['documentation'],1,7.3,27
ts95700,2015,12,"['comedy', 'animation']",1,8.8,14
ts115097,2016,8,"['animation', 'family']",1,8.1,21
ts95819,2016,13,"['animation', 'family']",3,6.5,40
ts98387,2015,13,[],1,0.0,0
ts75062,2018,49,"['war', 'action', 'drama', 'thriller']",3,8.0,145705
ts78865,2018,46,"['scifi', 'romance', 'drama', 'fantasy', 'european']",3,7.9,55011
ts55995,2017,54,"['drama', 'comedy']",5,8.7,117073
ts12314,2017,54,"['scifi', 'drama', 'fantasy']",3,7.6,88263
ts74886,2017,29,"['drama', 'comedy']",3,7.8,5290
ts54025,2017,21,['comedy'],2,8.0,2847
ts58178,2017,26,"['scifi', 'action', 'drama', 'fantasy', 'animation']",2,8.4,12351
ts53402,2017,22,"['comedy', 'crime']",2,8.2,16
ts81912,2018,30,"['drama', 'reality', 'thriller']",2,7.4,25346
ts85745,2018,19,['comedy'],3,5.3,208
ts56077,2017,56,"['crime', 'fantasy', 'thriller']",3,7.0,491
ts58158,2017,48,"['drama', 'thriller', 'crime', 'european']",3,7.2,15011
ts55621,2018,45,"['drama', 'scifi', 'action', 'fantasy', 'history', 'european']",3,6.8,16705
ts42172,2017,65,['drama'],3,8.1,29918
ts58301,2017,43,"['drama', 'thriller', 'crime']",4,7.6,161
ts76108,2017,58,['documentation'],1,7.9,230
ts55277,2017,58,"['drama', 'history', 'romance', 'war', 'european']",1,7.5,13809
ts55500,2017,48,"['drama', 'scifi']",1,7.2,17315
ts55798,2017,64,"['drama', 'crime', 'thriller', 'romance', 'scifi', 'comedy']",2,8.5,8884
ts80675,2018,50,"['romance', 'drama']",2,7.7,606
ts58215,2017,45,['documentation'],1,7.8,194
ts80908,2018,56,"['drama', 'comedy', 'crime', 'history', 'european']",1,7.7,14819
ts82872,2018,30,"['drama', 'fantasy', 'comedy']",1,7.1,6855
ts86486,2018,30,"['comedy', 'reality']",5,3.6,635
ts82563,2018,52,"['crime', 'thriller']",1,6.7,934
ts58319,2017,42,"['drama', 'thriller', 'crime']",3,7.2,16148
ts86205,2018,44,"['action', 'scifi']",2,5.3,258
ts55653,2017,45,"['scifi', 'thriller', 'drama']",2,6.9,23150
ts85612,2018,50,"['action', 'crime', 'drama', 'thriller']",2,8.5,74673
ts82776,2018,47,"['drama', 'history']",1,7.3,4579
ts78662,2018,34,['drama'],3,7.3,3169
ts76291,2017,58,"['drama', 'romance', 'european']",1,7.2,6050
ts78016,2018,29,"['drama', 'comedy', 'romance', 'european']",3,8.9,30867
ts125585,2017,10,['comedy'],1,6.7,27
ts75463,2017,45,"['scifi', 'drama', 'crime', 'thriller', 'action', 'horror', 'fantasy', 'comedy', 'romance']",4,7.6,1065
ts83128,2018,60,"['documentation', 'sport']",2,7.8,303
ts76096,2018,55,"['drama', 'thriller', 'crime', 'european']",1,7.2,10299
ts55764,2017,23,"['animation', 'thriller', 'action', 'scifi', 'fantasy']",1,6.9,1044
ts82131,2018,22,"['action', 'drama', 'thriller', 'animation', 'crime']",1,8.2,6655
ts74756,2017,37,"['comedy', 'documentation', 'action', 'reality', 'sport']",2,5.8,307
ts10848,2018,40,"['drama', 'action']",2,6.1,730
ts75989,2017,28,['comedy'],3,0.0,0
ts80079,2018,23,"['comedy', 'animation', 'romance']",1,7.5,3678
ts55571,2017,41,"['drama', 'documentation']",1,7.5,2252
ts75658,2017,42,"['thriller', 'drama', 'documentation', 'horror']",2,6.7,5251
ts55991,2017,25,['comedy'],1,0.0,0
ts258355,2017,51,"['documentation', 'drama']",1,8.2,31
ts236347,2017,24,"['action', 'scifi', 'thriller', 'animation', 'drama', 'fantasy']",1,7.5,1505
ts92234,2018,7,['sport'],8,0.0,0
ts83252,2018,48,"['documentation', 'reality', 'sport']",1,8.1,7231
ts42042,2017,60,"['drama', 'history', 'romance', 'fantasy']",1,7.7,475
ts82601,2018,54,"['crime', 'thriller', 'drama']",1,6.6,10532
ts75805,2017,31,['documentation'],4,8.2,62
ts82380,2018,61,"['reality', 'comedy']",3,6.8,2137
ts57163,2017,45,['drama'],1,6.8,48
ts56728,2017,46,"['drama', 'scifi', 'animation', 'fantasy']",1,6.5,166
ts76478,2017,91,"['drama', 'comedy']",1,8.4,3881
ts80481,2018,51,"['drama', 'thriller', 'romance']",1,6.1,4219
ts86282,2018,37,['comedy'],3,7.3,654
ts110365,2018,46,"['comedy', 'drama', 'romance']",1,0.0,0
ts75862,2017,23,"['action', 'scifi']",2,0.0,0
ts53368,2017,22,"['animation', 'drama', 'romance']",1,6.8,2100
ts75291,2018,80,['drama'],1,7.0,6112
ts79601,2018,58,"['reality', 'documentation']",1,6.7,358
ts53721,2017,45,['reality'],3,3.4,621
ts74735,2018,25,"['drama', 'action']",1,7.4,149
ts75328,2017,42,['reality'],2,5.7,87
ts118548,2017,43,['reality'],2,6.8,6
ts89372,2018,18,"['comedy', 'family', 'animation']",2,7.2,25
ts84595,2018,59,"['crime', 'drama', 'thriller']",1,7.8,6080
ts120341,2017,20,['reality'],3,6.3,22
ts84590,2018,24,"['crime', 'animation', 'drama', 'action', 'thriller', 'fantasy']",1,7.1,404
ts85392,2018,61,"['drama', 'thriller']",1,7.3,2918
ts289673,2017,52,['documentation'],2,0.0,0
ts112213,2018,21,['drama'],3,8.3,41
ts78869,2018,23,"['animation', 'drama', 'sport', 'action']",1,6.7,53
ts82666,2018,45,"['action', 'comedy', 'drama', 'romance', 'sport']",1,6.3,279
ts57262,2017,46,['documentation'],1,0.0,0
ts79019,2018,24,"['comedy', 'drama', 'horror']",1,7.1,857
ts86273,2018,24,"['drama', 'action', 'crime']",1,6.7,915
ts55087,2017,49,"['thriller', 'drama', 'european']",2,6.1,3450
ts83241,2018,43,"['documentation', 'music']",1,9.1,290
ts83741,2018,45,"['drama', 'crime', 'thriller', 'comedy', 'romance']",2,6.4,2626
ts80747,2018,24,"['animation', 'comedy', 'drama']",1,7.8,3440
ts81547,2018,21,['drama'],1,6.6,310
ts83847,2018,48,"['drama', 'war', 'crime', 'thriller']",2,8.0,502
ts56249,2017,25,"['animation', 'comedy']",1,7.4,11
ts58317,2017,44,"['drama', 'sport']",3,7.9,12076
ts78296,2018,39,"['crime', 'drama', 'thriller']",1,8.3,20463
ts75773,2017,24,"['drama', 'action', 'scifi', 'animation', 'fantasy']",1,7.9,1724
ts55756,2017,25,"['comedy', 'animation', 'action', 'fantasy']",1,7.0,1546
ts77789,2018,24,"['action', 'scifi', 'animation']",1,6.3,566
ts84286,2018,24,"['scifi', 'romance', 'animation', 'drama', 'fantasy']",1,7.3,702
ts83601,2018,62,['documentation'],1,7.2,394
ts56824,2017,39,"['scifi', 'drama', 'horror']",1,6.4,644
ts56244,2017,25,"['animation', 'drama', 'scifi', 'thriller', 'fantasy']",1,7.3,149
