id,release_year,runtime,genres,seasons,imdb_score,imdb_votes,platform
ts88479,2019,122,['documentation'],1,0.0,0,max
ts53882,2020,62,"['scifi', 'drama', 'thriller']",1,7.3,10384,max
ts90742,2019,42,"['scifi', 'action', 'crime', 'drama']",3,3.4,44737,max
ts251892,2020,13,"['comedy', 'fantasy', 'animation']",2,7.2,938,max
ts225021,2019,43,"['drama', 'family']",3,6.9,5355,max
ts255297,2020,27,"['documentation', 'comedy']",2,8.7,9531,max
ts89040,2019,70,"['documentation', 'crime']",1,7.5,7180,max
ts88127,2019,68,"['crime', 'documentation']",1,6.7,2649,max
ts91056,2019,41,"['drama', 'scifi', 'horror', 'fantasy']",4,6.6,9003,max
ts87563,2019,24,"['action', 'fantasy', 'animation', 'comedy', 'scifi', 'drama']",3,8.1,21808,max
ts225734,2020,11,['comedy'],2,5.9,716,max
ts110041,2020,21,['comedy'],3,7.5,5374,max
ts236745,2020,28,"['drama', 'comedy']",2,7.1,2715,max
ts102079,2019,28,['comedy'],3,7.5,3191,max
ts104794,2019,45,"['comedy', 'drama']",2,7.5,2668,max
ts226505,2020,56,"['documentation', 'crime']",1,7.1,1409,max
ts252748,2020,45,['reality'],2,7.1,122,max
ts254749,2020,43,"['drama', 'thriller', 'crime']",1,7.6,6943,max
ts85815,2019,61,"['drama', 'thriller', 'action', 'crime']",1,7.4,5701,max
ts78322,2019,59,"['war', 'drama', 'history']",1,6.2,5948,max
ts272765,2019,43,"['drama', 'crime', 'thriller']",2,7.7,21639,max
ts105025,2020,57,"['history', 'documentation', 'crime']",1,7.2,8494,max
ts260121,2020,90,"['documentation', 'sport']",1,7.8,4675,max
ts106444,2019,43,['drama'],2,7.5,619,max
ts229283,2020,45,"['action', 'family', 'fantasy', 'animation', 'comedy', 'thriller', 'scifi']",1,8.7,5439,max
ts252007,2020,44,"['thriller', 'crime', 'scifi']",1,5.1,137,max
ts89675,2020,63,['drama'],1,8.1,20665,max
ts215922,2020,24,"['comedy', 'crime', 'drama', 'action']",1,6.7,4137,max
ts269513,2020,34,['reality'],2,5.9,377,max
ts223692,2020,47,"['drama', 'crime', 'history', 'thriller']",1,7.4,10591,max
ts94864,2020,58,"['documentation', 'crime']",1,7.4,8076,max
ts256269,2020,66,"['thriller', 'documentation', 'crime']",1,7.4,4104,max
ts237866,2019,47,['reality'],4,0.0,0,max
ts100921,2020,65,"['thriller', 'drama', 'fantasy', 'horror', 'scifi']",2,7.2,6940,max
ts89911,2020,57,['drama'],1,8.1,17023,max
ts255476,2020,42,['war'],1,0.0,0,max
ts89059,2020,45,"['comedy', 'drama']",1,6.2,2624,max
ts186618,2020,52,"['crime', 'drama', 'thriller', 'action']",3,7.3,1544,max
ts285858,2020,48,"['drama', 'crime', 'thriller']",2,6.0,1292,max
ts110978,2019,29,"['drama', 'comedy']",2,7.3,1077,max
ts268861,2020,50,"['documentation', 'crime']",1,0.0,0,max
ts90217,2020,58,['drama'],1,7.3,9008,max
ts189755,2019,44,"['reality', 'romance']",1,5.8,58,max
ts87658,2019,30,['comedy'],3,6.9,670,max
ts89481,2019,52,"['drama', 'crime']",1,8.9,2540,max
ts217763,2019,54,"['drama', 'crime', 'comedy']",2,7.9,546,max
ts236216,2020,22,['documentation'],2,0.0,0,max
ts223549,2020,45,['reality'],2,5.7,206,max
ts89867,2019,22,"['comedy', 'thriller', 'animation', 'crime', 'family', 'fantasy']",3,7.4,1739,max
ts215493,2019,57,['drama'],1,7.8,4297,max
ts235588,2020,55,['drama'],1,8.7,4119,max
ts238321,2020,57,"['documentation', 'comedy']",1,7.1,835,max
ts87763,2019,26,"['animation', 'action', 'scifi', 'fantasy']",2,7.2,1633,max
ts252718,2020,119,"['documentation', 'history']",1,7.3,1324,max
ts226576,2020,49,['drama'],1,0.0,0,max
ts95323,2019,59,"['drama', 'history', 'war']",1,6.9,1936,max
ts268250,2020,29,"['documentation', 'sport']",1,7.4,136,max
ts221305,2020,45,"['drama', 'thriller', 'crime']",1,7.0,471,max
ts252954,2020,48,['drama'],1,0.0,0,max
ts225675,2020,23,"['scifi', 'comedy', 'animation', 'action', 'fantasy']",1,7.1,1612,max
ts87495,2020,57,"['war', 'drama']",1,8.2,5826,max
ts252883,2020,48,['drama'],1,0.0,0,max
ts217567,2019,93,"['crime', 'documentation']",1,0.0,0,max
ts251316,2020,21,['documentation'],1,8.2,403,max
ts88675,2019,78,['documentation'],1,0.0,0,max
ts188097,2019,60,['documentation'],1,7.3,634,max
ts90624,2019,29,"['comedy', 'documentation']",1,7.3,100,max
ts89179,2019,33,['comedy'],2,7.0,186,max
ts268290,2020,45,"['drama', 'comedy', 'romance']",1,7.6,55,max
ts282223,2019,11,"['fantasy', 'scifi', 'comedy', 'drama', 'family', 'action', 'animation']",1,7.6,3327,max
ts254845,2020,39,"['documentation', 'drama']",1,0.0,0,max
ts287299,2019,44,['reality'],7,6.6,316,max
ts236024,2020,26,['music'],3,8.2,12,max
ts226211,2020,37,['drama'],1,7.2,7,max
ts302256,2020,10,[],11,0.0,0,max
ts225759,2019,55,[],1,0.0,0,max
ts88761,2019,11,['comedy'],1,5.4,282,max
ts190879,2019,23,"['animation', 'comedy', 'fantasy', 'sport', 'scifi']",2,7.0,121,max
ts290153,2021,23,['comedy'],3,8.2,22188,max
ts256052,2021,60,"['crime', 'drama', 'comedy']",2,7.9,155247,max
ts222558,2022,62,"['scifi', 'drama', 'action', 'fantasy', 'romance']",2,8.5,315522,max
ts216284,2021,51,"['drama', 'fantasy', 'scifi', 'thriller']",1,7.6,29348,max
ts368973,2022,50,"['documentation', 'crime']",1,7.2,1073,max
ts287233,2021,32,"['drama', 'comedy']",2,8.2,32429,max
ts190845,2021,60,"['crime', 'drama']",1,8.4,163596,max
ts254885,2022,43,"['action', 'scifi', 'comedy', 'crime', 'fantasy', 'family']",1,8.5,53580,max
ts227602,2021,20,['comedy'],3,5.3,6943,max
ts227727,2022,31,"['action', 'drama', 'comedy', 'history', 'romance']",2,7.8,29159,max
ts359675,2022,32,"['comedy', 'documentation']",1,8.6,20242,max
ts229732,2021,27,"['comedy', 'drama']",2,7.8,23611,max
ts83267,2022,54,['drama'],1,8.0,25589,max
ts213237,2022,58,"['drama', 'thriller', 'crime']",1,8.0,30984,max
ts287833,2022,60,"['crime', 'drama']",1,7.6,23564,max
ts285915,2022,65,"['crime', 'thriller', 'drama']",1,7.1,28470,max
ts225142,2021,42,"['drama', 'action', 'crime', 'western']",3,6.1,12927,max
ts271532,2022,44,['drama'],1,0.0,0,max
ts222614,2021,42,"['scifi', 'action', 'drama', 'romance']",3,7.8,33693,max
ts249912,2021,24,"['crime', 'scifi', 'animation', 'action', 'drama', 'thriller']",2,8.0,18900,max
ts287811,2022,42,"['crime', 'drama', 'thriller']",2,7.0,8207,max
ts269281,2021,41,"['action', 'drama']",3,5.5,4552,max
ts227241,2022,57,"['comedy', 'drama', 'sport']",2,8.3,21152,max
ts243536,2022,24,"['reality', 'comedy', 'drama']",3,8.1,45,max
ts270943,2021,48,"['comedy', 'drama', 'history', 'thriller', 'horror']",1,8.7,33071,max
ts251470,2022,28,"['comedy', 'drama']",2,7.9,6852,max
ts288382,2021,56,"['drama', 'romance']",2,5.4,13147,max
ts284927,2022,58,"['thriller', 'drama']",1,7.0,18106,max
ts265296,2021,59,['drama'],1,8.1,24262,max
ts310200,2021,43,['reality'],3,6.6,58,max
ts312306,2022,25,"['drama', 'comedy']",1,6.5,257,max
ts278961,2021,39,"['comedy', 'drama', 'romance']",2,5.7,28754,max
ts244377,2022,59,"['documentation', 'sport', 'action']",1,7.4,360,max
ts270501,2022,54,"['drama', 'comedy']",1,6.8,5480,max
ts328427,2022,60,['documentation'],1,8.1,1128,max
ts318561,2022,51,['reality'],1,8.2,519,max
ts311296,2021,24,['reality'],2,8.5,111,max
ts300606,2021,8,['documentation'],3,7.8,13,max
ts364489,2022,44,"['drama', 'thriller']",1,0.0,0,max
ts365826,2022,24,['reality'],1,7.0,108,max
ts231331,2021,48,"['crime', 'drama', 'comedy']",1,7.0,16074,max
ts330312,2022,78,"['documentation', 'crime']",1,7.1,3440,max
ts372841,2022,67,"['documentation', 'crime']",1,7.5,213,max
ts306641,2021,22,"['comedy', 'drama']",3,7.0,1751,max
ts305872,2021,45,['documentation'],2,7.1,2765,max
ts270720,2022,28,"['comedy', 'horror']",1,6.3,3342,max
ts372695,2022,63,['documentation'],1,7.0,246,max
ts240148,2021,43,['reality'],3,7.8,144,max
ts287753,2022,40,"['scifi', 'action', 'drama', 'animation']",1,4.8,5383,max
ts306397,2022,41,['drama'],1,3.3,1591,max
ts369512,2022,47,"['documentation', 'sport']",1,7.8,848,max
ts356263,2022,40,"['drama', 'thriller', 'crime']",1,6.6,269,max
ts296148,2021,26,['documentation'],1,7.2,778,max
ts349497,2022,109,"['documentation', 'comedy']",1,8.3,3491,max
ts229724,2022,29,"['comedy', 'music']",2,6.5,1380,max
ts224449,2021,13,"['comedy', 'animation']",1,5.6,3017,max
ts320280,2021,58,"['crime', 'documentation']",1,6.6,1239,max
ts356640,2022,27,['comedy'],1,7.3,385,max
ts295658,2022,38,['reality'],1,7.6,743,max
ts287083,2021,22,['comedy'],2,7.5,1403,max
ts289037,2022,57,"['scifi', 'drama', 'thriller', 'action']",1,5.9,760,max
ts329149,2022,48,['documentation'],1,6.3,166,max
ts296641,2022,25,"['scifi', 'comedy']",1,5.5,427,max
ts331129,2022,24,"['reality', 'documentation', 'comedy']",1,8.1,312,max
ts272273,2021,59,"['documentation', 'drama', 'history']",1,7.4,2685,max
ts354204,2022,55,"['documentation', 'crime']",1,7.1,1277,max
ts251993,2022,24,['documentation'],1,6.4,126,max
ts224077,2021,25,"['action', 'animation', 'drama', 'fantasy']",2,8.5,8283,max
ts296447,2021,22,"['comedy', 'reality']",2,7.5,6796,max
ts299270,2021,28,['documentation'],1,6.6,273,max
ts225228,2022,49,"['drama', 'crime']",1,6.8,1876,max
ts282847,2022,56,"['drama', 'scifi', 'thriller', 'war', 'action']",1,5.4,3612,max
ts367879,2022,43,[],1,8.0,97,max
ts357422,2022,60,"['documentation', 'crime']",1,8.5,1301,max
ts302716,2021,24,[],3,0.0,0,max
ts254930,2022,51,"['drama', 'romance', 'thriller']",1,7.0,6795,max
ts187369,2021,23,"['fantasy', 'animation', 'comedy']",2,5.8,1074,max
ts366770,2022,59,"['documentation', 'history']",1,8.0,441,max
ts269640,2021,21,"['documentation', 'comedy', 'reality']",2,7.7,685,max
ts218042,2021,24,"['documentation', 'drama']",3,9.1,58,max
ts342924,2022,25,"['animation', 'thriller', 'horror']",1,6.1,282,max
ts331586,2022,38,['reality'],1,5.3,199,max
ts309856,2021,42,"['reality', 'action']",1,4.7,1731,max
ts357520,2022,51,['documentation'],1,5.8,873,max
ts271602,2021,24,['reality'],2,6.9,299,max
ts280528,2021,56,"['romance', 'thriller', 'drama']",1,6.5,2978,max
ts259441,2022,30,['documentation'],1,6.9,388,max
ts287327,2021,43,['reality'],1,6.4,204,max
ts287795,2021,28,[],2,5.5,256,max
ts309677,2021,27,"['documentation', 'sport']",1,6.6,73,max
ts315742,2022,30,"['sport', 'comedy']",2,5.8,280,max
ts282909,2021,54,"['sport', 'documentation']",2,8.1,2004,max
ts289341,2021,116,"['crime', 'documentation']",1,8.1,3659,max
ts288189,2021,98,['documentation'],1,6.4,1052,max
ts324830,2022,43,"['reality', 'documentation']",1,6.1,104,max
ts328458,2022,42,['documentation'],1,8.0,222,max
ts306096,2021,57,"['documentation', 'crime']",1,6.5,2752,max
ts272567,2021,64,"['documentation', 'crime']",1,6.6,7520,max
ts316745,2021,48,[],1,7.1,122,max
ts302054,2021,43,['reality'],2,6.2,251,max
ts282096,2021,59,['documentation'],1,7.6,6269,max
ts364508,2022,49,['documentation'],1,7.3,405,max
ts366835,2021,24,[],3,0.0,0,max
ts341605,2022,63,"['documentation', 'crime']",1,6.6,1108,max
ts328261,2022,52,['documentation'],1,7.8,302,max
ts373019,2022,51,['documentation'],1,6.5,90,max
ts271614,2022,11,['animation'],2,0.0,0,max
ts318051,2022,56,"['documentation', 'crime', 'history']",1,6.3,976,max
ts309949,2021,25,"['animation', 'comedy']",1,8.1,1329,max
ts342651,2022,30,[],1,4.1,180,max
ts257669,2022,12,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",2,6.3,184,max
ts262860,2021,56,"['crime', 'documentation']",1,6.9,1343,max
ts346893,2022,43,"['documentation', 'music']",1,7.6,195,max
ts331418,2022,57,['documentation'],1,7.2,798,max
ts320124,2021,24,"['comedy', 'reality']",1,5.8,222,max
ts326828,2022,46,['reality'],1,0.0,0,max
ts322477,2022,27,['documentation'],1,0.0,0,max
ts229578,2021,15,"['comedy', 'family', 'animation']",2,6.4,635,max
ts306128,2021,56,"['action', 'drama']",1,7.2,235,max
ts275623,2021,24,['reality'],2,7.8,38,max
ts315522,2021,56,"['documentation', 'crime']",1,6.5,264,max
ts373654,2022,46,"['documentation', 'sport']",1,8.0,115,max
ts342280,2022,22,['animation'],1,0.0,0,max
ts287708,2021,24,['documentation'],2,6.1,548,max
ts39582,2021,40,"['drama', 'scifi', 'action']",2,5.7,595,max
ts349978,2022,49,"['crime', 'documentation']",1,7.8,194,max
ts277036,2021,22,"['animation', 'comedy', 'fantasy']",2,5.6,370,max
ts286749,2021,45,['thriller'],1,6.6,106,max
ts364078,2022,11,['reality'],1,0.0,0,max
ts359582,2022,10,['reality'],1,0.0,0,max
ts269739,2021,46,['reality'],1,7.8,264,max
ts304558,2021,110,['documentation'],1,7.4,745,max
ts328284,2022,31,"['drama', 'comedy', 'romance']",1,7.2,56,max
ts309567,2021,46,"['drama', 'music']",1,5.6,93,max
ts286622,2021,46,['drama'],1,6.7,286,max
ts259471,2021,26,"['comedy', 'drama']",1,6.9,701,max
ts353473,2022,19,['drama'],1,5.7,130,max
ts245496,2021,43,['drama'],1,6.0,880,max
ts314732,2021,51,"['documentation', 'crime']",1,7.4,245,max
ts295147,2021,35,['reality'],2,5.0,271,max
ts300392,2021,33,['documentation'],1,7.0,39,max
ts256059,2021,23,"['animation', 'scifi', 'action', 'comedy']",1,0.0,0,max
ts296257,2021,13,"['comedy', 'family', 'action', 'animation']",2,7.0,370,max
ts354522,2022,9,"['animation', 'comedy', 'family']",1,8.0,77,max
ts302741,2021,42,['reality'],2,9.0,77,max
ts346141,2022,48,"['comedy', 'action', 'sport']",1,7.1,201,max
ts270481,2021,24,['reality'],7,6.3,194,max
ts217463,2021,44,"['drama', 'romance', 'comedy']",1,6.6,80,max
ts321614,2021,5,"['animation', 'family']",1,4.4,41,max
ts224760,2021,59,['drama'],1,0.0,0,max
ts356762,2022,43,['reality'],1,3.7,156,max
ts306106,2021,52,['drama'],1,7.8,8,max
ts259816,2021,24,['reality'],1,7.5,20,max
ts371553,2022,27,['reality'],1,0.0,0,max
ts341930,2021,43,['reality'],1,7.7,37,max
ts305355,2021,39,"['comedy', 'fantasy', 'action']",1,8.4,67,max
ts370473,2022,27,['reality'],1,5.8,21,max
ts271481,2021,43,[],3,0.0,0,max
ts354324,2022,24,['reality'],1,6.7,16,max
ts331111,2022,43,['reality'],1,4.9,74,max
ts354329,2022,5,['animation'],1,0.0,0,max
ts355730,2022,25,['documentation'],1,7.7,64,max
ts327895,2022,45,"['reality', 'romance']",1,5.9,145,max
ts307387,2021,24,['documentation'],1,8.9,20,max
ts371338,2022,2,"['animation', 'action']",1,5.7,10,max
ts341778,2022,11,[],1,0.0,0,max
ts238689,2021,48,['documentation'],1,0.0,0,max
ts351339,2022,25,['documentation'],1,5.7,66,max
ts371691,2021,43,['documentation'],2,0.0,0,max
ts362883,2021,29,['animation'],1,0.0,0,max
ts316829,2021,24,['reality'],2,0.0,0,max
ts226904,2023,60,"['drama', 'action', 'horror', 'scifi', 'thriller']",1,9.1,255529,max
ts283518,2023,25,"['comedy', 'crime', 'animation']",1,1.5,70034,max
ts375134,2023,27,"['drama', 'comedy']",1,0.0,0,max
ts374449,2023,44,['reality'],1,6.8,376,max
ts171230,2023,22,"['comedy', 'animation']",1,6.6,265,max
